UF,Nome_UF,Mesorregião Geográfica,Nome_Mesorregião,Microrregião Geográfica,Nome_Microrregião,Município,Código Município Completo,Nome_Município,LONG,LAT,ALT
22,Piauí,04,Sudeste Piauiense,014,Pio IX,09401,2209401,Santo Antônio de Lisboa,-41.233764742,-6.9818484769,238.27
22,Piauí,02,Centro-Norte Piauiense,005,Médio Parnaíba Piauiense,09450,2209450,Santo Antônio dos Milagres,-42.711196805,-6.0467175962,244.67
22,Piauí,04,Sudeste Piauiense,015,Alto Médio Canindé,09500,2209500,Santo Inácio do Piauí,-41.91821286,-7.4223368373,224.36
22,Piauí,03,Sudoeste Piauiense,011,São Raimundo Nonato,09559,2209559,São Braz do Piauí,-42.999072517,-9.0625605358,482.85
22,Piauí,02,Centro-Norte Piauiense,006,Valença do Piauí,09609,2209609,São Félix do Piauí,-42.11350259,-5.9328676629,132.61
22,Piauí,04,Sudeste Piauiense,015,Alto Médio Canindé,09658,2209658,São Francisco de Assis do Piauí,-41.689597151,-8.2377547497,426.78
22,Piauí,03,Sudoeste Piauiense,009,Floriano,09708,2209708,São Francisco do Piauí,-42.538531987,-7.2439761038,150.5
22,Piauí,03,Sudoeste Piauiense,010,Alto Médio Gurguéia,09757,2209757,São Gonçalo do Gurguéia,-45.30140551,-10.029940106,437.27
22,Piauí,02,Centro-Norte Piauiense,005,Médio Parnaíba Piauiense,09807,2209807,São Gonçalo do Piauí,-42.698830984,-5.9896674395,250.83
22,Piauí,04,Sudeste Piauiense,013,Picos,09856,2209856,São João da Canabrava,-41.346053651,-6.8189309895,279.35
22,Piauí,01,Norte Piauiense,002,Litoral Piauiense,09872,2209872,São João da Fronteira,-41.25628695,-3.9385974341,0
22,Piauí,02,Centro-Norte Piauiense,004,Campo Maior,09906,2209906,São João da Serra,-41.899263751,-5.5087975377,168.36
22,Piauí,04,Sudeste Piauiense,013,Picos,09955,2209955,São João da Varjota,-41.863742204,-6.9190178385,310.46
22,Piauí,01,Norte Piauiense,001,Baixo Parnaíba Piauiense,09971,2209971,São João do Arraial,-42.453126173,-3.8131688736,98.9
22,Piauí,04,Sudeste Piauiense,015,Alto Médio Canindé,10003,2210003,São João do Piauí,-42.256437532,-8.3488496879,211.52
22,Piauí,01,Norte Piauiense,002,Litoral Piauiense,10052,2210052,São José do Divino,-41.830108769,-3.8057163564,37.62
22,Piauí,03,Sudoeste Piauiense,009,Floriano,10102,2210102,São José do Peixe,-42.570179415,-7.4930087809,173.73
22,Piauí,04,Sudeste Piauiense,013,Picos,10201,2210201,São José do Piauí,-41.479407234,-6.8706262446,402.78
22,Piauí,04,Sudeste Piauiense,014,Pio IX,10300,2210300,São Julião,-40.836913244,-7.0853150045,369.24
22,Piauí,03,Sudoeste Piauiense,011,São Raimundo Nonato,10359,2210359,São Lourenço do Piauí,-42.54435199,-9.172001877,341.29
22,Piauí,04,Sudeste Piauiense,013,Picos,10375,2210375,São Luis do Piauí,-41.322837819,-6.8281438297,297.86
22,Piauí,02,Centro-Norte Piauiense,006,Valença do Piauí,10383,2210383,São Miguel da Baixa Grande,-42.185377373,-5.8622986342,180.49
22,Piauí,03,Sudoeste Piauiense,009,Floriano,10391,2210391,São Miguel do Fidalgo,-42.370529041,-7.5849691189,172.24
22,Piauí,02,Centro-Norte Piauiense,004,Campo Maior,10409,2210409,São Miguel do Tapuio,-41.31979848,-5.5006636991,281.3
22,Piauí,02,Centro-Norte Piauiense,005,Médio Parnaíba Piauiense,10508,2210508,São Pedro do Piauí,-42.723660172,-5.9139516465,295.88
22,Piauí,03,Sudoeste Piauiense,011,São Raimundo Nonato,10607,2210607,São Raimundo Nonato,-42.692285164,-9.015360482,341.63
22,Piauí,03,Sudoeste Piauiense,012,Chapadas do Extremo Sul Piauiense,10623,2210623,Sebastião Barros,-44.833284177,-10.81667522,545.05
22,Piauí,03,Sudoeste Piauiense,008,Bertolínia,10631,2210631,Sebastião Leal,-44.067691769,-7.5773856301,347.1
22,Piauí,02,Centro-Norte Piauiense,004,Campo Maior,10656,2210656,Sigefredo Pacheco,-41.72755922,-4.9116891642,246.69
22,Piauí,04,Sudeste Piauiense,015,Alto Médio Canindé,10706,2210706,Simões,-40.817509068,-7.5991371656,441.95
22,Piauí,04,Sudeste Piauiense,015,Alto Médio Canindé,10805,2210805,Simplício Mendes,-41.910910361,-7.8579572938,298.36
22,Piauí,04,Sudeste Piauiense,015,Alto Médio Canindé,10904,2210904,Socorro do Piauí,-42.504691723,-7.8649380571,221.04
22,Piauí,04,Sudeste Piauiense,013,Picos,10938,2210938,Sussuapara,-41.39226773,-7.0170105888,217.98
22,Piauí,03,Sudoeste Piauiense,011,São Raimundo Nonato,10953,2210953,Tamboril do Piauí,-42.90968883,-8.40043178,281.9
22,Piauí,04,Sudeste Piauiense,013,Picos,10979,2210979,Tanque do Piauí,-42.28390134,-6.5963534674,420.34
22,Piauí,02,Centro-Norte Piauiense,003,Teresina,11001,2211001,Teresina,-42.805270458,-5.086341952,87.95
22,Piauí,02,Centro-Norte Piauiense,003,Teresina,11100,2211100,União,-42.862929715,-4.5860181591,55.77
22,Piauí,03,Sudoeste Piauiense,007,Alto Parnaíba Piauiense,11209,2211209,Uruçuí,-44.560255923,-7.2295033445,175.4
22,Piauí,02,Centro-Norte Piauiense,006,Valença do Piauí,11308,2211308,Valença do Piauí,-41.740535991,-6.3981960227,306.33
22,Piauí,03,Sudoeste Piauiense,011,São Raimundo Nonato,11357,2211357,Várzea Branca,-42.969444535,-9.2365410893,434.61
22,Piauí,02,Centro-Norte Piauiense,006,Valença do Piauí,11407,2211407,Várzea Grande,-42.253101623,-6.542947554,252.92
22,Piauí,04,Sudeste Piauiense,015,Alto Médio Canindé,11506,2211506,Vera Mendes,-41.47973675,-7.6028492828,256.6
22,Piauí,04,Sudeste Piauiense,015,Alto Médio Canindé,11605,2211605,Vila Nova do Piauí,-40.93780139,-7.1410464339,412.09
22,Piauí,04,Sudeste Piauiense,013,Picos,11704,2211704,Wall Ferraz,-41.90895362,-7.2357790064,175.4
23,Ceará,07,Sul Cearense,033,Brejo Santo,00101,2300101,Abaiara,-39.047546636,-7.3569765958,403.1
23,Ceará,02,Norte Cearense,013,Baturité,00150,2300150,Acarape,-38.70562377,-4.2231384093,94.5
23,Ceará,01,Noroeste Cearense,001,Litoral de Camocim e Acaraú,00200,2300200,Acaraú,-40.118241471,-2.88531054,17.2
23,Ceará,04,Sertões Cearenses,021,Sertão de Senador Pompeu,00309,2300309,Acopiara,-39.455705276,-6.09276,312.95
23,Ceará,04,Sertões Cearenses,020,Sertão de Inhamuns,00408,2300408,Aiuaba,-40.123160077,-6.56329844,472.22
23,Ceará,01,Noroeste Cearense,004,Meruoca,00507,2300507,Alcântaras,-40.544638122,-3.5869837692,655.5
23,Ceará,07,Sul Cearense,030,Caririaçu,00606,2300606,Altaneira,-39.745820638,-6.99749835,659.08
23,Ceará,05,Jaguaribe,023,Baixo Jaguaribe,00705,2300705,Alto Santo,-38.272778148,-5.5220817397,69.9
23,Ceará,02,Norte Cearense,008,Itapipoca,00754,2300754,Amontada,-39.828822791,-3.3648778034,43.41
23,Ceará,06,Centro-Sul Cearense,027,Várzea Alegre,00804,2300804,Antonina do Norte,-39.982386841,-6.7796878471,387.2
23,Ceará,02,Norte Cearense,011,Médio Curu,00903,2300903,Apuiarés,-39.430422783,-3.9480185186,81.42
23,Ceará,03,Metropolitana de Fortaleza,016,Fortaleza,01000,2301000,Aquiraz,-38.389802958,-3906,22.75
23,Ceará,05,Jaguaribe,022,Litoral de Aracati,01109,2301109,Aracati,-37.772752598,-4567,10.4
23,Ceará,02,Norte Cearense,013,Baturité,01208,2301208,Aracoiaba,-38.809440969,-4.3703938069,122.84
23,Ceará,04,Sertões Cearenses,018,Sertão de Cratéus,01257,2301257,Ararendá,-40.831096734,-4.7519382719,380.98
23,Ceará,07,Sul Cearense,029,Chapada do Araripe,01307,2301307,Araripe,-40.137445809,-7.2061837891,630.63
23,Ceará,02,Norte Cearense,013,Baturité,01406,2301406,Aratuba,-39.04755456,-4.4169306449,820.24
23,Ceará,04,Sertões Cearenses,020,Sertão de Inhamuns,01505,2301505,Arneiroz,-40.16144371,-6.319425803,355.45
23,Ceará,07,Sul Cearense,029,Chapada do Araripe,01604,2301604,Assaré,-39.871274747,-6.8726071122,447.41
23,Ceará,07,Sul Cearense,031,Barro,01703,2301703,Aurora,-38.976990876,-6.940391832,282.12
23,Ceará,06,Centro-Sul Cearense,028,Lavras da Mangabeira,01802,2301802,Baixio,-38.720125915,-6.727162049,287.22
23,Ceará,04,Sertões Cearenses,019,Sertão de Quixeramobim,01851,2301851,Banabuiú,-38.925784804,-5.315047303,237.05
23,Ceará,07,Sul Cearense,032,Cariri,01901,2301901,Barbalha,-39.302316369,-7.3071721269,406.16
23,Ceará,02,Norte Cearense,014,Chorozinho,01950,2301950,Barreira,-38.638501829,-4.2887622667,126.25
23,Ceará,07,Sul Cearense,031,Barro,02008,2302008,Barro,-38.779880646,-7.1682087266,357.3
23,Ceará,01,Noroeste Cearense,001,Litoral de Camocim e Acaraú,02057,2302057,Barroquinha,-41.139481538,-3.0091167461,18.41
23,Ceará,02,Norte Cearense,013,Baturité,02107,2302107,Baturité,-38.880021375,-4.3312051564,173.03
23,Ceará,02,Norte Cearense,015,Cascavel,02206,2302206,Beberibe,-38.123273042,-4.1747632211,20.36
23,Ceará,01,Noroeste Cearense,001,Litoral de Camocim e Acaraú,02305,2302305,Bela Cruz,-40.166842907,-3.0551067243,17.61
23,Ceará,04,Sertões Cearenses,019,Sertão de Quixeramobim,02404,2302404,Boa Viagem,-39.733282342,-5.12574387,291.2
23,Ceará,07,Sul Cearense,033,Brejo Santo,02503,2302503,Brejo Santo,-38.985513867,-7.4916380086,386.63
23,Ceará,01,Noroeste Cearense,001,Litoral de Camocim e Acaraú,02602,2302602,Camocim,-40.84752774,-2.900966574,17.24
23,Ceará,07,Sul Cearense,029,Chapada do Araripe,02701,2302701,Campos Sales,-40.37900313,-7073,560.8
23,Ceará,02,Norte Cearense,012,Canindé,02800,2302800,Canindé,-39.310342952,-4.3553442896,148.51
23,Ceará,02,Norte Cearense,013,Baturité,02909,2302909,Capistrano,-38.901828759,-4.4598966121,180.3
23,Ceará,02,Norte Cearense,012,Canindé,03006,2303006,Caridade,-39.193032914,-4.2249600007,146.28
23,Ceará,01,Noroeste Cearense,005,Sobral,03105,2303105,Cariré,-40.473844807,-3.95161188,158.38
23,Ceará,07,Sul Cearense,030,Caririaçu,03204,2303204,Caririaçu,-39.284372029,-7.04,719.29
23,Ceará,06,Centro-Sul Cearense,027,Várzea Alegre,03303,2303303,Cariús,-39.49768868,-6.5311279378,232.77
23,Ceará,01,Noroeste Cearense,002,Ibiapaba,03402,2303402,Carnaubal,-40.93563157,-4.1639885623,785.47
23,Ceará,02,Norte Cearense,015,Cascavel,03501,2303501,Cascavel,-38.23968594,-4.1314336782,41.48
23,Ceará,04,Sertões Cearenses,020,Sertão de Inhamuns,03600,2303600,Catarina,-39.87946622,-6.1275562908,573.99
23,Ceará,01,Noroeste Cearense,007,Santa Quitéria,03659,2303659,Catunda,-40.205803789,-4.6515493856,274.09
23,Ceará,03,Metropolitana de Fortaleza,016,Fortaleza,03709,2303709,Caucaia,-38.664017535,-3.73,35.79
23,Ceará,06,Centro-Sul Cearense,026,Iguatu,03808,2303808,Cedro,-39.059743148,-6604,252.32
23,Ceará,01,Noroeste Cearense,001,Litoral de Camocim e Acaraú,03907,2303907,Chaval,-41.244595821,-3.038901189,4.65
23,Ceará,04,Sertões Cearenses,019,Sertão de Quixeramobim,03931,2303931,Choró,-39.137467531,-4.8425156592,233.63
23,Ceará,02,Norte Cearense,014,Chorozinho,03956,2303956,Chorozinho,-38.501285666,-4.3021709139,43.36
23,Ceará,01,Noroeste Cearense,003,Coreaú,04004,2304004,Coreaú,-40.656951075,-3.5494878611,70.94
23,Ceará,04,Sertões Cearenses,018,Sertão de Cratéus,04103,2304103,Crateús,-40.66840013,-5.1769505507,284.94
23,Ceará,07,Sul Cearense,032,Cariri,04202,2304202,Crato,-39.408390297,-7.2317527899,424.29
23,Ceará,01,Noroeste Cearense,002,Ibiapaba,04236,2304236,Croatá,-40.909045098,-4.4140572655,544.01
23,Ceará,01,Noroeste Cearense,001,Litoral de Camocim e Acaraú,04251,2304251,Cruz,-40.1712787,-2.9167080503,6.96
23,Ceará,04,Sertões Cearenses,021,Sertão de Senador Pompeu,04269,2304269,Deputado Irapuan Pinheiro,-39.261541765,-5.9089623738,245.47
23,Ceará,05,Jaguaribe,025,Serra do Pereiro,04277,2304277,Ererê,-38.347258962,-6.0313327299,205.86
23,Ceará,03,Metropolitana de Fortaleza,016,Fortaleza,04285,2304285,Eusébio,-38.445121838,-3.8869728866,33.05
23,Ceará,07,Sul Cearense,030,Caririaçu,04301,2304301,Farias Brito,-39.570835021,-6.9271099806,337.9
23,Ceará,01,Noroeste Cearense,005,Sobral,04350,2304350,Forquilha,-40.258768998,-3.798957743,95.6
23,Ceará,03,Metropolitana de Fortaleza,016,Fortaleza,04400,2304400,Fortaleza,-38.589927555,-3.7238,29.9
23,Ceará,05,Jaguaribe,022,Litoral de Aracati,04459,2304459,Fortim,-37.798975486,-4.4498049174,22.65
23,Ceará,01,Noroeste Cearense,003,Coreaú,04509,2304509,Frecheirinha,-40.821405201,-3.7606119314,125.23
23,Ceará,02,Norte Cearense,011,Médio Curu,04608,2304608,General Sampaio,-39.45352995,-4.0510412746,134.48
23,Ceará,01,Noroeste Cearense,005,Sobral,04657,2304657,Graça,-40.75552489,-4.0469387939,180.6
23,Ceará,01,Noroeste Cearense,001,Litoral de Camocim e Acaraú,04707,2304707,Granja,-40.829938991,-3.1189521561,17.19
23,Ceará,07,Sul Cearense,030,Caririaçu,04806,2304806,Granjeiro,-39.220308885,-6.8888843728,313.28
23,Ceará,01,Noroeste Cearense,005,Sobral,04905,2304905,Groaíras,-40.38214602,-3.9119541292,88.25
23,Ceará,03,Metropolitana de Fortaleza,016,Fortaleza,04954,2304954,Guaiúba,-38.63443478,-4.0402435005,66.92
23,Ceará,01,Noroeste Cearense,002,Ibiapaba,05001,2305001,Guaraciaba do Norte,-40.752633177,-4.162451067,933.43
23,Ceará,02,Norte Cearense,013,Baturité,05100,2305100,Guaramiranga,-38.9406332,-4.2620509186,900.29
23,Ceará,01,Noroeste Cearense,007,Santa Quitéria,05209,2305209,Hidrolândia,-40.401817124,-4.4079994442,190.43
23,Ceará,03,Metropolitana de Fortaleza,017,Pacajus,05233,2305233,Horizonte,-38.494239558,-4.09,71.05
23,Ceará,04,Sertões Cearenses,019,Sertão de Quixeramobim,05266,2305266,Ibaretama,-38.821678312,-4.8186515779,141.46
23,Ceará,01,Noroeste Cearense,002,Ibiapaba,05308,2305308,Ibiapina,-40.893929019,-3.9361312622,904.9
23,Ceará,05,Jaguaribe,023,Baixo Jaguaribe,05332,2305332,Ibicuitinga,-38.640863048,-4.9691664228,195.28
23,Ceará,05,Jaguaribe,022,Litoral de Aracati,05357,2305357,Icapuí,-37.353563098,-4.7155494878,15.4
23,Ceará,06,Centro-Sul Cearense,026,Iguatu,05407,2305407,Icó,-38.863085178,-6.4030312519,0
23,Ceará,06,Centro-Sul Cearense,026,Iguatu,05506,2305506,Iguatu,-39.299905678,-6.36055472,218.55
23,Ceará,04,Sertões Cearenses,018,Sertão de Cratéus,05605,2305605,Independência,-40.30934826,-5.3980281002,344.17
23,Ceará,04,Sertões Cearenses,018,Sertão de Cratéus,05654,2305654,Ipaporanga,-40.757966339,-4.9006297857,293.84
23,Ceará,06,Centro-Sul Cearense,028,Lavras da Mangabeira,05704,2305704,Ipaumirim,-38.715903744,-6.7883612602,274.03
23,Ceará,01,Noroeste Cearense,006,Ipu,05803,2305803,Ipu,-40.718726144,-4.3134316851,358.6
23,Ceará,01,Noroeste Cearense,006,Ipu,05902,2305902,Ipueiras,-40.71569651,-4.54378,237.7
23,Ceará,05,Jaguaribe,025,Serra do Pereiro,06009,2306009,Iracema,-38.304661655,-5.8098425528,127.02
23,Ceará,01,Noroeste Cearense,005,Sobral,06108,2306108,Irauçuba,-39.792238115,-3.7454188017,151.03
23,Ceará,05,Jaguaribe,022,Litoral de Aracati,06207,2306207,Itaiçaba,-37.82162951,-4.6834047118,11.79
23,Ceará,03,Metropolitana de Fortaleza,016,Fortaleza,06256,2306256,Itaitinga,-38.526405149,-3.9704590163,63.6
23,Ceará,02,Norte Cearense,010,Uruburetama,06306,2306306,Itapajé,-39.583533238,-3.6856731098,254.56
23,Ceará,02,Norte Cearense,008,Itapipoca,06405,2306405,Itapipoca,-39.58348157,-3499,107.43
23,Ceará,02,Norte Cearense,013,Baturité,06504,2306504,Itapiúna,-38.920673955,-4.5547401746,146.29
23,Ceará,01,Noroeste Cearense,001,Litoral de Camocim e Acaraú,06553,2306553,Itarema,-39.91567774,-2.92,19.61
23,Ceará,02,Norte Cearense,012,Canindé,06603,2306603,Itatira,-39.617904015,-4.5289225623,796.66
23,Ceará,05,Jaguaribe,024,Médio Jaguaribe,06702,2306702,Jaguaretama,-38.762526297,-5.6108895632,114.93
23,Ceará,05,Jaguaribe,024,Médio Jaguaribe,06801,2306801,Jaguaribara,-38.463097295,-5.4575020339,0
23,Ceará,05,Jaguaribe,024,Médio Jaguaribe,06900,2306900,Jaguaribe,-38.623005049,-5.88645,123.31
23,Ceará,05,Jaguaribe,023,Baixo Jaguaribe,07007,2307007,Jaguaruana,-37.78239148,-4.8395551682,15.8
23,Ceará,07,Sul Cearense,032,Cariri,07106,2307106,Jardim,-39.284164457,-7.5855364656,662.63
23,Ceará,07,Sul Cearense,033,Brejo Santo,07205,2307205,Jati,-39.005138761,-7.6927415947,438.23
23,Ceará,01,Noroeste Cearense,001,Litoral de Camocim e Acaraú,07254,2307254,Jijoca de Jericoacoara,-40.438735401,-2.8996827088,20.8
23,Ceará,07,Sul Cearense,032,Cariri,07304,2307304,Juazeiro do Norte,-39.316993355,-7.21,407.08
23,Ceará,06,Centro-Sul Cearense,027,Várzea Alegre,07403,2307403,Jucás,-39.526776243,-6.522549273,253.16
23,Ceará,06,Centro-Sul Cearense,028,Lavras da Mangabeira,07502,2307502,Lavras da Mangabeira,-38.967275053,-6.7547479768,256.08
23,Ceará,05,Jaguaribe,023,Baixo Jaguaribe,07601,2307601,Limoeiro do Norte,-38.09909487,-5.1502,33.82
23,Ceará,04,Sertões Cearenses,019,Sertão de Quixeramobim,07635,2307635,Madalena,-39.575788682,-4.8524341766,299.1
23,Ceará,03,Metropolitana de Fortaleza,016,Fortaleza,07650,2307650,Maracanaú,-38.624418646,-3.876964451,55.23
23,Ceará,03,Metropolitana de Fortaleza,016,Fortaleza,07700,2307700,Maranguape,-38.685851247,-3.8918,79.51
23,Ceará,01,Noroeste Cearense,001,Litoral de Camocim e Acaraú,07809,2307809,Marco,-40.151643642,-3.1207,28.76
23,Ceará,01,Noroeste Cearense,001,Litoral de Camocim e Acaraú,07908,2307908,Martinópole,-40.699355175,-3.2250122274,87.24
23,Ceará,01,Noroeste Cearense,005,Sobral,08005,2308005,Massapê,-40.342134864,-3.5238705842,84.95
23,Ceará,07,Sul Cearense,031,Barro,08104,2308104,Mauriti,-38.77279543,-7.38,384.6
23,Ceará,01,Noroeste Cearense,004,Meruoca,08203,2308203,Meruoca,-40.450880956,-3.5390066623,673.55
23,Ceará,07,Sul Cearense,033,Brejo Santo,08302,2308302,Milagres,-38.943156766,-7.3104277967,342.36
23,Ceará,04,Sertões Cearenses,021,Sertão de Senador Pompeu,08351,2308351,Milhã,-39.203574181,-5.6795641008,208.55
23,Ceará,01,Noroeste Cearense,005,Sobral,08377,2308377,Miraíma,-39.970064882,-3.5685999065,70.69
23,Ceará,07,Sul Cearense,032,Cariri,08401,2308401,Missão Velha,-39.145197707,-7.2432315137,349.58
23,Ceará,04,Sertões Cearenses,021,Sertão de Senador Pompeu,08500,2308500,Mombaça,-39.624405247,-5747,250.3
23,Ceará,04,Sertões Cearenses,018,Sertão de Cratéus,08609,2308609,Monsenhor Tabosa,-40.070067461,-4.7830912914,684.66
23,Ceará,05,Jaguaribe,023,Baixo Jaguaribe,08708,2308708,Morada Nova,-38.364907345,-5.0969520001,72.99
23,Ceará,01,Noroeste Cearense,003,Coreaú,08807,2308807,Moraújo,-40.683598927,-3.4663632743,62.06
23,Ceará,01,Noroeste Cearense,001,Litoral de Camocim e Acaraú,08906,2308906,Morrinhos,-40.124178892,-3.2288305342,46.35
23,Ceará,01,Noroeste Cearense,005,Sobral,09003,2309003,Mucambo,-40.745280465,-3.9060299795,177.69
23,Ceará,02,Norte Cearense,013,Baturité,09102,2309102,Mulungu,-38.993065923,-4.29952832,802.82
23,Ceará,07,Sul Cearense,032,Cariri,09201,2309201,Nova Olinda,-39.679485472,-7.0841028113,450.22
23,Ceará,04,Sertões Cearenses,018,Sertão de Cratéus,09300,2309300,Nova Russas,-40.565303354,-4.706808349,244.41
23,Ceará,04,Sertões Cearenses,018,Sertão de Cratéus,09409,2309409,Novo Oriente,-40.774767268,-5.5338648355,346.11
23,Ceará,02,Norte Cearense,014,Chorozinho,09458,2309458,Ocara,-38.598537982,-4.4850665445,129.81
23,Ceará,06,Centro-Sul Cearense,026,Iguatu,09508,2309508,Orós,-38.913595984,-6.2427987836,188.2
23,Ceará,03,Metropolitana de Fortaleza,017,Pacajus,09607,2309607,Pacajus,-38.467022264,-4.1705,79.64
23,Ceará,03,Metropolitana de Fortaleza,016,Fortaleza,09706,2309706,Pacatuba,-38.618299312,-3.9861200222,68.5
23,Ceará,02,Norte Cearense,013,Baturité,09805,2309805,Pacoti,-38.925888938,-4.224765433,745.58
23,Ceará,01,Noroeste Cearense,005,Sobral,09904,2309904,Pacujá,-40.696736107,-3.978394386,141.22
23,Ceará,05,Jaguaribe,023,Baixo Jaguaribe,10001,2310001,Palhano,-37.966235161,-4.7439450767,22.48
23,Ceará,02,Norte Cearense,013,Baturité,10100,2310100,Palmácia,-38.845029066,-4.1489817745,425.1
23,Ceará,02,Norte Cearense,009,Baixo Curu,10209,2310209,Paracuru,-39.029545344,-3.4116350091,28.52
23,Ceará,02,Norte Cearense,009,Baixo Curu,10258,2310258,Paraipaba,-39.148115527,-3.4361967278,31.53
23,Ceará,04,Sertões Cearenses,020,Sertão de Inhamuns,10308,2310308,Parambu,-40.694207241,-6.2103360017,474.98
23,Ceará,02,Norte Cearense,012,Canindé,10407,2310407,Paramoti,-39.239466495,-4.0974323319,94.69
23,Ceará,04,Sertões Cearenses,021,Sertão de Senador Pompeu,10506,2310506,Pedra Branca,-39.713937644,-5454,506.09
23,Ceará,07,Sul Cearense,033,Brejo Santo,10605,2310605,Penaforte,-39.074127524,-7.829914612,511.13
23,Ceará,02,Norte Cearense,011,Médio Curu,10704,2310704,Pentecoste,-39.26700873,-3.7962667361,65.18
23,Ceará,05,Jaguaribe,025,Serra do Pereiro,10803,2310803,Pereiro,-38.459136038,-6.045076902,552.3
23,Ceará,02,Norte Cearense,015,Cascavel,10852,2310852,Pindoretama,-38.300087976,-4.0278039927,29.61
23,Ceará,04,Sertões Cearenses,021,Sertão de Senador Pompeu,10902,2310902,Piquet Carneiro,-39.41940625,-5.8085695597,267.69
23,Ceará,01,Noroeste Cearense,006,Ipu,10951,2310951,Pires Ferreira,-40.646541247,-4.2421541432,204.08
23,Ceará,01,Noroeste Cearense,006,Ipu,11009,2311009,Poranga,-40.92637951,-4.7439507319,718.6
23,Ceará,07,Sul Cearense,032,Cariri,11108,2311108,Porteiras,-39.115331461,-7.5357464416,496.82
23,Ceará,07,Sul Cearense,029,Chapada do Araripe,11207,2311207,Potengi,-40.032132535,-7.0901794696,552.99
23,Ceará,05,Jaguaribe,025,Serra do Pereiro,11231,2311231,Potiretama,-38.157917853,-5.7216679037,152.99
23,Ceará,04,Sertões Cearenses,018,Sertão de Cratéus,11264,2311264,Quiterianópolis,-40.704488846,-5.847009229,417.42
23,Ceará,04,Sertões Cearenses,019,Sertão de Quixeramobim,11306,2311306,Quixadá,-39.011744675,-4,190.49
23,Ceará,06,Centro-Sul Cearense,026,Iguatu,11355,2311355,Quixelô,-39.20229436,-6.2512119003,209.62
23,Ceará,04,Sertões Cearenses,019,Sertão de Quixeramobim,11405,2311405,Quixeramobim,-39.294354226,-5.1984048374,196.48
23,Ceará,05,Jaguaribe,023,Baixo Jaguaribe,11504,2311504,Quixeré,-37.990522225,-5.0687289544,26.39
23,Ceará,02,Norte Cearense,013,Baturité,11603,2311603,Redenção,-38.72957075,-4.2229581502,94.7
23,Ceará,01,Noroeste Cearense,006,Ipu,11702,2311702,Reriutaba,-40.584612003,-4.1415676008,153.81
23,Ceará,05,Jaguaribe,023,Baixo Jaguaribe,11801,2311801,Russas,-37.975431296,-4.9397378153,25.35
23,Ceará,04,Sertões Cearenses,020,Sertão de Inhamuns,11900,2311900,Saboeiro,-39.904580698,-6.5364333524,317.22
23,Ceará,07,Sul Cearense,029,Chapada do Araripe,11959,2311959,Salitre,-40.464752,-7.2845286849,698.27
23,Ceará,01,Noroeste Cearense,007,Santa Quitéria,12205,2312205,Santa Quitéria,-40.15350781,-4333,198.78
23,Ceará,01,Noroeste Cearense,005,Sobral,12007,2312007,Santana do Acaraú,-40.209462859,-3.4597753417,46
23,Ceará,07,Sul Cearense,032,Cariri,12106,2312106,Santana do Cariri,-39.737979781,-7.1808977832,531.89
23,Ceará,01,Noroeste Cearense,002,Ibiapaba,12304,2312304,São Benedito,-40.864489875,-4.0447,913.12
23,Ceará,02,Norte Cearense,009,Baixo Curu,12403,2312403,São Gonçalo do Amarante,-38.972075865,-3605,17.17
23,Ceará,05,Jaguaribe,023,Baixo Jaguaribe,12502,2312502,São João do Jaguaribe,-38.271940704,-5.2686305504,46.02
23,Ceará,02,Norte Cearense,011,Médio Curu,12601,2312601,São Luís do Curu,-39.241606184,-3.6730092532,38.56
23,Ceará,04,Sertões Cearenses,021,Sertão de Senador Pompeu,12700,2312700,Senador Pompeu,-39.37532533,-5.5893437521,182.47
23,Ceará,01,Noroeste Cearense,005,Sobral,12809,2312809,Senador Sá,-40.463792004,-3.351789628,87.01
23,Ceará,01,Noroeste Cearense,005,Sobral,12908,2312908,Sobral,-40.348668033,-3.6880376837,75
23,Ceará,04,Sertões Cearenses,021,Sertão de Senador Pompeu,13005,2313005,Solonópole,-39.008224913,-5.726351291,178.1
23,Ceará,05,Jaguaribe,023,Baixo Jaguaribe,13104,2313104,Tabuleiro do Norte,-38.12973712,-5.2438038698,38
23,Ceará,04,Sertões Cearenses,018,Sertão de Cratéus,13203,2313203,Tamboril,-40.31906851,-4.8339285831,321.55
23,Ceará,06,Centro-Sul Cearense,027,Várzea Alegre,13252,2313252,Tarrafas,-39.758494194,-6.6825903147,287.13
23,Ceará,04,Sertões Cearenses,020,Sertão de Inhamuns,13302,2313302,Tauá,-40.292624655,-6.0029989398,399.46
23,Ceará,02,Norte Cearense,011,Médio Curu,13351,2313351,Tejuçuoca,-39.576826361,-3.9897118085,132.37
23,Ceará,01,Noroeste Cearense,002,Ibiapaba,13401,2313401,Tianguá,-40.991705622,-3.72,809.37
23,Ceará,02,Norte Cearense,008,Itapipoca,13500,2313500,Trairi,-39.27223187,-3.2644201691,32.42
23,Ceará,02,Norte Cearense,010,Uruburetama,13559,2313559,Tururu,-39.434363536,-3.5955952354,96.72
23,Ceará,01,Noroeste Cearense,002,Ibiapaba,13609,2313609,Ubajara,-40.907143927,-3.8484914352,868.56
23,Ceará,06,Centro-Sul Cearense,028,Lavras da Mangabeira,13708,2313708,Umari,-38.701325715,-6.6472443752,283.12
23,Ceará,02,Norte Cearense,010,Uruburetama,13757,2313757,Umirim,-39.342384404,-3.675561898,64.97
